# solver	iter	edge-exp-congestion
		(s4,h4) : 0.004977413213
		(s5,s2) : 0.471673497883
		(s5,s7) : 0.191882934588
		(s5,s8) : 0.290775720519
		(s5,h5) : 0.00218006695403
		(s6,s2) : 0.264222785487
		(s6,s3) : 0.192981914367
		(s6,s7) : 0.20513788018
		(s6,h6) : 0.00953742168603
		(s7,s4) : 0.175376833273
		(s7,s5) : 0.0610522455392
		(s7,s6) : 0.263659570827
		(s7,h7) : 0.00773143139827
		(s8,s5) : 0.112072906537
		(s8,s10) : 0.144835370376
		(s8,h8) : 0.0176438491625
		(s9,s3) : 0.0442309218254
		(s9,s12) : 0.036258372677
		(s9,h9) : 0.00230194286659
		(s10,s4) : 0.0159647725787
		(s10,s8) : 0.122933365358
		(s10,s11) : 0.116806726371
		(s10,h10) : 0.00670196436023
		(s11,s4) : 0.0422002083346
		(s11,s10) : 0.0932912302894
		(s11,h11) : 0.0233735958263
		(s12,s2) : 0.089529662356
		(s12,s9) : 0.0338303380871
		(s12,h12) : 0.0690981419165
		(h1,s1) : 0.00455541062868
		(h2,s2) : 0.00164052783569
		(h3,s3) : 0.000258365145963
		(h4,s4) : 0.00302596880802
		(h5,s5) : 0.0759817447378
		(h6,s6) : 0.0411745035678
		(h7,s7) : 0.0108734879386
		(h8,s8) : 0.00196376826613
		(h9,s9) : 0.00584249044801
		(h10,s10) : 0.00591470384679
		(h11,s11) : 0.0135491438624
		(h12,s12) : 0.0103981781596
semimcfksp	0	
		(s1,s2) : 0.044492371272
		(s1,h1) : 0.00685937028054
		(s2,s1) : 0.0685937028054
		(s2,s5) : 0.0536534687157
		(s2,s6) : 0.125222039309
		(s2,s12) : 0.4
		(s2,h2) : 0.00368803104184
		(s3,s6) : 0.0301692718362
		(s3,s9) : 0.23569371008
		(s3,h3) : 0.0191715455607
		(s4,s7) : 0.0681379186183
		(s4,s10) : 0.0092407762142
		(s4,s11) : 0.119205636312
		(s4,h4) : 0.00505168155813
		(s5,s2) : 0.29498510243
		(s5,s7) : 0.388727420411
		(s5,s8) : 0.299927404881
		(s5,h5) : 0.00157732384554
		(s6,s2) : 0.257678537639
		(s6,s3) : 0.399999999999
		(s6,s7) : 0.188033221631
		(s6,h6) : 0.00870861240536
		(s7,s4) : 0.153519761511
		(s7,s5) : 0.117549497296
		(s7,s6) : 0.4
		(s7,h7) : 0.00770147147229
		(s8,s5) : 0.129437307307
		(s8,s10) : 0.153807659714
		(s8,h8) : 0.0167713838362
		(s9,s3) : 0.055487712734
		(s9,s12) : 0.25202074315
		(s9,h9) : 0.00190946829834
		(s10,s4) : 0.0330033839339
		(s10,s8) : 0.134285193776
		(s10,s11) : 0.0944152601501
		(s10,h10) : 0.0063820120386
		(s11,s4) : 0.0314687728135
		(s11,s10) : 0.107563784923
		(s11,h11) : 0.0208684181609
		(s12,s2) : 0.0726526954013
		(s12,s9) : 0.036533209878
		(s12,h12) : 0.0643018824898
		(h1,s1) : 0.0044492371272
		(h2,s2) : 0.00145408145059
		(h3,s3) : 0.000209072478986
		(h4,s4) : 0.0029109228468
		(h5,s5) : 0.0698772892858
		(h6,s6) : 0.0377406572178
		(h7,s7) : 0.0103185412869
		(h8,s8) : 0.00167462067271
		(h9,s9) : 0.00543762189095
		(h10,s10) : 0.00549117373948
		(h11,s11) : 0.0134095842883
		(h12,s12) : 0.0100183987027
semimcfksp	1	
		(s1,s2) : 0.0473229551497
		(s1,h1) : 0.00669131141581
		(s2,s1) : 0.0669131141581
		(s2,s5) : 0.0821901644411
		(s2,s6) : 0.0802961846769
		(s2,s12) : 0.393324842572
		(s2,h2) : 0.0044259775999
		(s3,s6) : 0.0166840389653
		(s3,s9) : 0.234521005414
		(s3,h3) : 0.0187410665152
		(s4,s7) : 0.0814461809138
		(s4,s10) : 0.0165975393204
		(s4,s11) : 0.106166589531
		(s4,h4) : 0.00493281302045
		(s5,s2) : 0.393324842572
		(s5,s7) : 0.268479022868
		(s5,s8) : 0.2929108328
		(s5,h5) : 0.00153313153807
		(s6,s2) : 0.128616458384
		(s6,s3) : 0.393324842572
		(s6,s7) : 0.169481567204
		(s6,h6) : 0.00852990510241
		(s7,s4) : 0.150912040621
		(s7,s5) : 0.0914259476842
		(s7,s6) : 0.311633479092
		(s7,h7) : 0.00666016904961
		(s8,s5) : 0.114988571132
		(s8,s10) : 0.159028170828
		(s8,h8) : 0.016427732981
		(s9,s3) : 0.042771206448
		(s9,s12) : 0.266313520225
		(s9,h9) : 0.00232737350416
		(s10,s4) : 0.031708377826
		(s10,s8) : 0.131217230613
		(s10,s11) : 0.106311582433
		(s10,h10) : 0.00622238966086
		(s11,s4) : 0.0400242103638
		(s11,s10) : 0.0977098338919
		(s11,h11) : 0.0204447166932
		(s12,s2) : 0.0836022779523
		(s12,s9) : 0.0449379293991
		(s12,h12) : 0.0629127096773
		(h1,s1) : 0.00473229551497
		(h2,s2) : 0.00141175477893
		(h3,s3) : 0.000251966051034
		(h4,s4) : 0.00308938111591
		(h5,s5) : 0.0681441330364
		(h6,s6) : 0.0368108216449
		(h7,s7) : 0.0101166386909
		(h8,s8) : 0.00141660083569
		(h9,s9) : 0.00528995269019
		(h10,s10) : 0.005812554344
		(h11,s11) : 0.0129703039224
		(h12,s12) : 0.00980289413267
semimcfksp	2	
		(s1,s2) : 0.0447606050936
		(s1,h1) : 0.00565380005004
		(s2,s1) : 0.0565380005004
		(s2,s5) : 0.07760774718
		(s2,s6) : 0.0765479201047
		(s2,s12) : 0.392416290966
		(s2,h2) : 0.00441104953048
		(s3,s6) : 0.0172287500357
		(s3,s9) : 0.234468566878
		(s3,h3) : 0.018545749525
		(s4,s7) : 0.0785095425384
		(s4,s10) : 0.0349272978404
		(s4,s11) : 0.105587487163
		(s4,h4) : 0.00492049066079
		(s5,s2) : 0.392416290966
		(s5,s7) : 0.281276325176
		(s5,s8) : 0.290172728152
		(s5,h5) : 0.00151082572842
		(s6,s2) : 0.11714292341
		(s6,s3) : 0.392416290967
		(s6,s7) : 0.189113026301
		(s6,h6) : 0.00847438936571
		(s7,s4) : 0.15797256719
		(s7,s5) : 0.10353815253
		(s7,s6) : 0.322107732426
		(s7,h7) : 0.00663424126207
		(s8,s5) : 0.117105408104
		(s8,s10) : 0.155915998696
		(s8,h8) : 0.0163748528011
		(s9,s3) : 0.0429927964251
		(s9,s12) : 0.263466958568
		(s9,h9) : 0.00235610773337
		(s10,s4) : 0.0420541146288
		(s10,s8) : 0.133468464638
		(s10,s11) : 0.105962679669
		(s10,h10) : 0.00621030736693
		(s11,s4) : 0.0391412624795
		(s11,s10) : 0.0979623155303
		(s11,h11) : 0.0203525837289
		(s12,s2) : 0.0796827950654
		(s12,s9) : 0.0380800613178
		(s12,h12) : 0.0630214651025
		(h1,s1) : 0.00447606050936
		(h2,s2) : 0.00132178395212
		(h3,s3) : 0.000174572477263
		(h4,s4) : 0.0029061289851
		(h5,s5) : 0.0680722293764
		(h6,s6) : 0.0367531731768
		(h7,s7) : 0.0101061970752
		(h8,s8) : 0.00131287420213
		(h9,s9) : 0.00574722041314
		(h10,s10) : 0.00547827205391
		(h11,s11) : 0.0129079248466
		(h12,s12) : 0.00920942578737
semimcfksp	3	
		(s1,s2) : 0.0392684952106
		(s1,h1) : 0.00493789032695
		(s2,s1) : 0.0493789032695
		(s2,s5) : 0.0631532255498
		(s2,s6) : 0.106465662144
		(s2,s12) : 0.3435442239
		(s2,h2) : 0.00384370657849
		(s3,s6) : 0.024425592779
		(s3,s9) : 0.20429216605
		(s3,h3) : 0.0161354919379
		(s4,s7) : 0.0597776033618
		(s4,s10) : 0.00786796384408
		(s4,s11) : 0.102199849902
		(s4,h4) : 0.00429635031188
		(s5,s2) : 0.3435442239
		(s5,s7) : 0.246672736156
		(s5,s8) : 0.256038987905
		(s5,h5) : 0.00156654655418
		(s6,s2) : 0.143046451203
		(s6,s3) : 0.3435442239
		(s6,s7) : 0.165591225837
		(s6,h6) : 0.00736711852031
		(s7,s4) : 0.130739749446
		(s7,s5) : 0.092379324748
		(s7,s6) : 0.265239059048
		(s7,h7) : 0.00715573622159
		(s8,s5) : 0.110379880004
		(s8,s10) : 0.131954422185
		(s8,h8) : 0.0142564442609
		(s9,s3) : 0.0449942602979
		(s9,s12) : 0.214958185783
		(s9,h9) : 0.00206163666475
		(s10,s4) : 0.0289870020713
		(s10,s8) : 0.113916705796
		(s10,s11) : 0.0802707675862
		(s10,h10) : 0.00553991563778
		(s11,s4) : 0.0275476159135
		(s11,s10) : 0.0906831754193
		(s11,h11) : 0.0177866567078
		(s12,s2) : 0.060588705786
		(s12,s9) : 0.0288104268774
		(s12,h12) : 0.0550544543222
		(h1,s1) : 0.00392684952106
		(h2,s2) : 0.00145312045489
		(h3,s3) : 0.000153419400944
		(h4,s4) : 0.00255345527962
		(h5,s5) : 0.0596008983201
		(h6,s6) : 0.0329722772171
		(h7,s7) : 0.00878739301037
		(h8,s8) : 0.00149430510974
		(h9,s9) : 0.0047466219801
		(h10,s10) : 0.00480680703829
		(h11,s11) : 0.0113626740922
		(h12,s12) : 0.00814412662022
semimcfksp	4	
		(s1,s2) : 0.0351743587744
		(s1,h1) : 0.00417919430317
		(s2,s1) : 0.0417919430317
		(s2,s5) : 0.0577033578837
		(s2,s6) : 0.0949435673194
		(s2,s12) : 0.308765526667
		(s2,h2) : 0.00346110683046
		(s3,s6) : 0.0218500454667
		(s3,s9) : 0.183607187516
		(s3,h3) : 0.0145315802514
		(s4,s7) : 0.0537429042052
		(s4,s10) : 0.00717236673294
		(s4,s11) : 0.0922713630955
		(s4,h4) : 0.00365293849832
		(s5,s2) : 0.308765526667
		(s5,s7) : 0.216692099257
		(s5,s8) : 0.23012770984
		(s5,h5) : 0.0015556591059
		(s6,s2) : 0.125683661159
		(s6,s3) : 0.308765526667
		(s6,s7) : 0.149604823702
		(s6,h6) : 0.00623363860496
		(s7,s4) : 0.116075844113
		(s7,s5) : 0.0830299734091
		(s7,s6) : 0.233713565964
		(s7,h7) : 0.00656642624441
		(s8,s5) : 0.09851186337
		(s8,s10) : 0.118503358537
		(s8,h8) : 0.0128338813666
		(s9,s3) : 0.0406372611909
		(s9,s12) : 0.193051483052
		(s9,h9) : 0.00185730160478
		(s10,s4) : 0.0260432336368
		(s10,s8) : 0.101564556485
		(s10,s11) : 0.0720924016704
		(s10,h10) : 0.00498842510252
		(s11,s4) : 0.0247310462775
		(s11,s10) : 0.0809388873448
		(s11,h11) : 0.0160177325156
		(s12,s2) : 0.0549410877341
		(s12,s9) : 0.0262191094535
		(s12,h12) : 0.0494803614155
		(h1,s1) : 0.00351743587744
		(h2,s2) : 0.00132508288718
		(h3,s3) : 0.000137024763993
		(h4,s4) : 0.00228658949892
		(h5,s5) : 0.053189673216
		(h6,s6) : 0.0295883218827
		(h7,s7) : 0.00784438187663
		(h8,s8) : 0.00136617692479
		(h9,s9) : 0.00424354633212
		(h10,s10) : 0.00429698302027
		(h11,s11) : 0.0101483494013
		(h12,s12) : 0.00741468016234
semimcfksp	5	
		(s1,s2) : 0.0373194906521
		(s1,h1) : 0.00559787254304
		(s2,s1) : 0.0559787254304
		(s2,s5) : 0.0433459194481
		(s2,s6) : 0.0893204732599
		(s2,s12) : 0.330344602442
		(s2,h2) : 0.00297519607268
		(s3,s6) : 0.0296868198421
		(s3,s9) : 0.195766122064
		(s3,h3) : 0.015634939552
		(s4,s7) : 0.101347971708
		(s4,s10) : 0.0392314300606
		(s4,s11) : 0.0969573172805
		(s4,h4) : 0.00393076251552
		(s5,s2) : 0.330344602442
		(s5,s7) : 0.177699575647
		(s5,s8) : 0.205197605833
		(s5,h5) : 0.00167409378776
		(s6,s2) : 0.11420024154
		(s6,s3) : 0.330344602443
		(s6,s7) : 0.161420931962
		(s6,h6) : 0.0067081015564
		(s7,s4) : 0.150532147937
		(s7,s5) : 0.0657328322042
		(s7,s6) : 0.237446223353
		(s7,h7) : 0.0070658962039
		(s8,s5) : 0.0519493612382
		(s8,s10) : 0.104580206586
		(s8,h8) : 0.0130587514351
		(s9,s3) : 0.0498345675124
		(s9,s12) : 0.210655186263
		(s9,h9) : 0.0015777126038
		(s10,s4) : 0.0133505370936
		(s10,s8) : 0.0672246868066
		(s10,s11) : 0.0854520923695
		(s10,h10) : 0.00536780026972
		(s11,s4) : 0.088505212783
		(s11,s10) : 0.0299508786078
		(s11,h11) : 0.0172361383829
		(s12,s2) : 0.0526166847777
		(s12,s9) : 0.0349358925232
		(s12,h12) : 0.0532448018406
		(h1,s1) : 0.00373194906521
		(h2,s2) : 0.00142606618957
		(h3,s3) : 0.000162316747107
		(h4,s4) : 0.00244564463906
		(h5,s5) : 0.0568954608909
		(h6,s6) : 0.0316593275052
		(h7,s7) : 0.00839016862176
		(h8,s8) : 0.00146947895356
		(h9,s9) : 0.00455648652255
		(h10,s10) : 0.00459428037125
		(h11,s11) : 0.0108408065569
		(h12,s12) : 0.00790008070022
semimcfksp	6	
		(s1,s2) : 0.0339041026714
		(s1,h1) : 0.00522898880343
		(s2,s1) : 0.0522898880343
		(s2,s5) : 0.0395418337535
		(s2,s6) : 0.0811795724464
		(s2,s12) : 0.302910787085
		(s2,h2) : 0.00272499328211
		(s3,s6) : 0.0269649297281
		(s3,s9) : 0.179507036427
		(s3,h3) : 0.0143113256967
		(s4,s7) : 0.0950902147045
		(s4,s10) : 0.0356204631792
		(s4,s11) : 0.0880187740879
		(s4,h4) : 0.00368070264169
		(s5,s2) : 0.302910787085
		(s5,s7) : 0.164799790892
		(s5,s8) : 0.189354851219
		(s5,h5) : 0.00151980034494
		(s6,s2) : 0.10545450392
		(s6,s3) : 0.302910787085
		(s6,s7) : 0.146671928329
		(s6,h6) : 0.00615690433897
		(s7,s4) : 0.137688887105
		(s7,s5) : 0.059836229729
		(s7,s6) : 0.220582040117
		(s7,h7) : 0.00647472842362
		(s8,s5) : 0.0443233427833
		(s8,s10) : 0.0969411457329
		(s8,h8) : 0.0119645878064
		(s9,s3) : 0.0453011957346
		(s9,s12) : 0.192903617969
		(s9,h9) : 0.00144470096416
		(s10,s4) : 0.0121308598144
		(s10,s8) : 0.0581926860909
		(s10,s11) : 0.0791580243981
		(s10,h10) : 0.00491740123674
		(s11,s4) : 0.0834949336621
		(s11,s10) : 0.0243181571594
		(s11,h11) : 0.0157960593417
		(s12,s2) : 0.0479362793419
		(s12,s9) : 0.0317202985294
		(s12,h12) : 0.0488057253596
		(h1,s1) : 0.00339041026714
		(h2,s2) : 0.00129663411218
		(h3,s3) : 0.000137324030267
		(h4,s4) : 0.00222217978069
		(h5,s5) : 0.0528562026379
		(h6,s6) : 0.0287879720432
		(h7,s7) : 0.00762925072625
		(h8,s8) : 0.00133628292704
		(h9,s9) : 0.00414244883889
		(h10,s10) : 0.00417758165993
		(h11,s11) : 0.00985968857528
		(h12,s12) : 0.00718994264141
semimcfksp	7	
		(s1,s2) : 0.0340250880748
		(s1,h1) : 0.00526637756762
		(s2,s1) : 0.0526637756762
		(s2,s5) : 0.0522017423618
		(s2,s6) : 0.0738008158861
		(s2,s12) : 0.305639485115
		(s2,h2) : 0.00300594525587
		(s3,s6) : 0.027699519733
		(s3,s9) : 0.190363198969
		(s3,h3) : 0.0144168652211
		(s4,s7) : 0.0441823453787
		(s4,s10) : 0.034091895683
		(s4,s11) : 0.0746557285355
		(s4,h4) : 0.00370843391091
		(s5,s2) : 0.236136766634
		(s5,s7) : 0.302488644135
		(s5,s8) : 0.207274717803
		(s5,h5) : 0.00144641699043
		(s6,s2) : 0.187232150092
		(s6,s3) : 0.305639485115
		(s6,s7) : 0.14083963603
		(s6,h6) : 0.00619774847391
		(s7,s4) : 0.132347383688
		(s7,s5) : 0.0748484567098
		(s7,s6) : 0.305639485115
		(s7,h7) : 0.00520005556069
		(s8,s5) : 0.102723350821
		(s8,s10) : 0.113011854122
		(s8,h8) : 0.0123183028214
		(s9,s3) : 0.0552153712842
		(s9,s12) : 0.211609535409
		(s9,h9) : 0.00159812214097
		(s10,s4) : 0.00672734263322
		(s10,s8) : 0.118279727973
		(s10,s11) : 0.0904715485837
		(s10,h10) : 0.00495405364552
		(s11,s4) : 0.0286757608883
		(s11,s10) : 0.0760301968673
		(s11,h11) : 0.0159123663692
		(s12,s2) : 0.0467788414004
		(s12,s9) : 0.050908512066
		(s12,h12) : 0.0491464649299
		(h1,s1) : 0.00340250880748
		(h2,s2) : 0.00101924253962
		(h3,s3) : 0.000137651451362
		(h4,s4) : 0.00222638214973
		(h5,s5) : 0.0530590748583
		(h6,s6) : 0.0288548935242
		(h7,s7) : 0.00773252555758
		(h8,s8) : 0.0013363787381
		(h9,s9) : 0.00415344170686
		(h10,s10) : 0.00418852089733
		(h11,s11) : 0.00987023443285
		(h12,s12) : 0.0071902982241
semimcfksp	8	
		(s1,s2) : 0.0361468482951
		(s1,h1) : 0.00556759283661
		(s2,s1) : 0.0556759283661
		(s2,s5) : 0.0419779178292
		(s2,s6) : 0.0857800746844
		(s2,s12) : 0.322968220615
		(s2,h2) : 0.00298488020826
		(s3,s6) : 0.0280843141997
		(s3,s9) : 0.191988142177
		(s3,h3) : 0.0152342532103
		(s4,s7) : 0.100880402513
		(s4,s10) : 0.0380605710848
		(s4,s11) : 0.0954356432436
		(s4,h4) : 0.00392047587487
		(s5,s2) : 0.322968220615
		(s5,s7) : 0.168281836286
		(s5,s8) : 0.20571121531
		(s5,h5) : 0.00186110339287
		(s6,s2) : 0.114479007473
		(s6,s3) : 0.322968220615
		(s6,s7) : 0.153162997239
		(s6,h6) : 0.00655349611832
		(s7,s4) : 0.1483617114
		(s7,s5) : 0.0655420224956
		(s7,s6) : 0.235663359813
		(s7,h7) : 0.00549756786154
		(s8,s5) : 0.0465454424982
		(s8,s10) : 0.105017417389
		(s8,h8) : 0.0130221388678
		(s9,s3) : 0.0473872030939
		(s9,s12) : 0.204622477088
		(s9,h9) : 0.0016896779432
		(s10,s4) : 0.0133258023354
		(s10,s8) : 0.0618561646
		(s10,s11) : 0.0855212466092
		(s10,h10) : 0.00523724482114
		(s11,s4) : 0.0882175334677
		(s11,s10) : 0.0254489537078
		(s11,h11) : 0.0171922455136
		(s12,s2) : 0.0518138892196
		(s12,s9) : 0.0328161578094
		(s12,h12) : 0.0519611554982
		(h1,s1) : 0.00361468482951
		(h2,s2) : 0.00108429779745
		(h3,s3) : 0.000205956477097
		(h4,s4) : 0.00236763283863
		(h5,s5) : 0.0561506923317
		(h6,s6) : 0.0306617437813
		(h7,s7) : 0.00822175362866
		(h8,s8) : 0.0014216868655
		(h9,s9) : 0.00441021596272
		(h10,s10) : 0.00445487195741
		(h11,s11) : 0.0104632052459
		(h12,s12) : 0.00766509043086
semimcfksp	9	
		(s1,s2) : 0.0376873785219
		(s1,h1) : 0.00459915729517
		(s2,s1) : 0.0459915729517
		(s2,s5) : 0.0665018492247
		(s2,s6) : 0.069901291499
		(s2,s12) : 0.337566066823
		(s2,h2) : 0.00311637880256
		(s3,s6) : 0.0141314340728
		(s3,s9) : 0.202236938664
		(s3,h3) : 0.0159145651085
		(s4,s7) : 0.0661782292081
		(s4,s10) : 0.0327826614466
		(s4,s11) : 0.0920205391712
		(s4,h4) : 0.00409847668077
		(s5,s2) : 0.337566066823
		(s5,s7) : 0.237150249157
		(s5,s8) : 0.245623173263
		(s5,h5) : 0.00195030903356
		(s6,s2) : 0.0956792393799
		(s6,s3) : 0.337566066823
		(s6,s7) : 0.165773950112
		(s6,h6) : 0.0068567173911
		(s7,s4) : 0.138299267172
		(s7,s5) : 0.0859650755759
		(s7,s6) : 0.266651592077
		(s7,h7) : 0.00628486025637
		(s8,s5) : 0.106972420227
		(s8,s10) : 0.136133487613
		(s8,h8) : 0.0135971653711
		(s9,s3) : 0.0355072092977
		(s9,s12) : 0.225787693382
		(s9,h9) : 0.00176576483289
		(s10,s4) : 0.0347674860284
		(s10,s8) : 0.11746165131
		(s10,s11) : 0.094274223389
		(s10,h10) : 0.00514936278648
		(s11,s4) : 0.0344106583876
		(s11,s10) : 0.0828971663526
		(s11,h11) : 0.0179377352914
		(s12,s2) : 0.0678594610608
		(s12,s9) : 0.0311063192004
		(s12,h12) : 0.0543158340611
		(h1,s1) : 0.00376873785219
		(h2,s2) : 0.00123324227383
		(h3,s3) : 0.000244074770119
		(h4,s4) : 0.00244887850458
		(h5,s5) : 0.0580403234551
		(h6,s6) : 0.0316902112577
		(h7,s7) : 0.00846621089114
		(h8,s8) : 0.00159927369782
		(h9,s9) : 0.00456092931442
		(h10,s10) : 0.00461836731799
		(h11,s11) : 0.0110390415094
		(h12,s12) : 0.0078770360667
semimcfksp	10	
		(s1,s2) : 0.038279026505
		(s1,h1) : 0.00466468545321
		(s2,s1) : 0.0466468545321
		(s2,s5) : 0.0671646334389
		(s2,s6) : 0.0699565386313
		(s2,s12) : 0.343973519855
		(s2,h2) : 0.00316278368138
		(s3,s6) : 0.0140382579893
		(s3,s9) : 0.203293977929
		(s3,h3) : 0.0164994923157
		(s4,s7) : 0.0669938835466
		(s4,s10) : 0.0331165459536
		(s4,s11) : 0.0933870857682
		(s4,h4) : 0.00415723721865
		(s5,s2) : 0.343973519855
		(s5,s7) : 0.238749539803
		(s5,s8) : 0.249476741847
		(s5,h5) : 0.00197589778293
		(s6,s2) : 0.0968697558514
		(s6,s3) : 0.343973519855
		(s6,s7) : 0.166721371227
		(s6,h6) : 0.00695138244256
		(s7,s4) : 0.140200563334
		(s7,s5) : 0.0874371903275
		(s7,s6) : 0.271217047018
		(s7,h7) : 0.00598394457626
		(s8,s5) : 0.108059089683
		(s8,s10) : 0.137914120477
		(s8,h8) : 0.0138022348469
		(s9,s3) : 0.0363595599195
		(s9,s12) : 0.227240316763
		(s9,h9) : 0.00179090031621
		(s10,s4) : 0.0351857604218
		(s10,s8) : 0.119231807372
		(s10,s11) : 0.0954973612381
		(s10,h10) : 0.00522268458388
		(s11,s4) : 0.0348203687659
		(s11,s10) : 0.0842197631299
		(s11,h11) : 0.0181912420874
		(s12,s2) : 0.0685430630114
		(s12,s9) : 0.0318728693463
		(s12,h12) : 0.0550815050662
		(h1,s1) : 0.0038279026505
		(h2,s2) : 0.00117040180481
		(h3,s3) : 0.000199407930116
		(h4,s4) : 0.00248631949328
		(h5,s5) : 0.0589297865885
		(h6,s6) : 0.032186662772
		(h7,s7) : 0.00862294518664
		(h8,s8) : 0.00152870094104
		(h9,s9) : 0.00463420325691
		(h10,s10) : 0.00468913453106
		(h11,s11) : 0.0112068105764
		(h12,s12) : 0.00800171464012
semimcfksp	11	
		(s1,s2) : 0.0386822942891
		(s1,h1) : 0.00518540532078
		(s2,s1) : 0.0518540532078
		(s2,s5) : 0.069158913537
		(s2,s6) : 0.0698854426768
		(s2,s12) : 0.349791473304
		(s2,h2) : 0.00320320565422
		(s3,s6) : 0.014541462415
		(s3,s9) : 0.207305950184
		(s3,h3) : 0.0167103641609
		(s4,s7) : 0.0685891560679
		(s4,s10) : 0.0133773382402
		(s4,s11) : 0.0945806198912
		(s4,h4) : 0.00458047148335
		(s5,s2) : 0.349791473304
		(s5,s7) : 0.232124230952
		(s5,s8) : 0.255037309141
		(s5,h5) : 0.00141567335689
		(s6,s2) : 0.103468301076
		(s6,s3) : 0.349791473305
		(s6,s7) : 0.151270521379
		(s6,h6) : 0.00704022462112
		(s7,s4) : 0.135313199079
		(s7,s5) : 0.0795167387169
		(s7,s6) : 0.263969109368
		(s7,h7) : 0.00606042241024
		(s8,s5) : 0.100885756011
		(s8,s10) : 0.142024897992
		(s8,h8) : 0.0139786343794
		(s9,s3) : 0.0371357347703
		(s9,s12) : 0.235498036191
		(s9,h9) : 0.00213441371709
		(s10,s4) : 0.0266865023807
		(s10,s8) : 0.112166224302
		(s10,s11) : 0.0968852190524
		(s10,h10) : 0.00528943313069
		(s11,s4) : 0.0352138697643
		(s11,s10) : 0.0856907778587
		(s11,h11) : 0.0184237353491
		(s12,s2) : 0.0689119828541
		(s12,s9) : 0.039774830176
		(s12,h12) : 0.0557854745208
		(h1,s1) : 0.00386822942891
		(h2,s2) : 0.00118678877445
		(h3,s3) : 0.000202384613269
		(h4,s4) : 0.00251382578084
		(h5,s5) : 0.0601548338702
		(h6,s6) : 0.0326536527512
		(h7,s7) : 0.0087419362867
		(h8,s8) : 0.00154934643538
		(h9,s9) : 0.00468971277724
		(h10,s10) : 0.00475392629507
		(h11,s11) : 0.011367616217
		(h12,s12) : 0.00812520487431
semimcfksp	12	
		(s1,s2) : 0.0416896791356
		(s1,h1) : 0.00556605379862
		(s2,s1) : 0.0556605379862
		(s2,s5) : 0.0283783706119
		(s2,s6) : 0.100026083121
		(s2,s12) : 0.375344262396
		(s2,h2) : 0.00343832294109
		(s3,s6) : 0.0321870944137
		(s3,s9) : 0.221270870009
		(s3,h3) : 0.0179310811984
		(s4,s7) : 0.116177527491
		(s4,s10) : 0.0475858968871
		(s4,s11) : 0.10963176412
		(s4,h4) : 0.00463236892918
		(s5,s2) : 0.375344262396
		(s5,s7) : 0.187983476123
		(s5,s8) : 0.239288063917
		(s5,h5) : 0.00151987771614
		(s6,s2) : 0.105531941003
		(s6,s3) : 0.375344262396
		(s6,s7) : 0.202986785495
		(s6,h6) : 0.0075580501532
		(s7,s4) : 0.174590606948
		(s7,s5) : 0.0864778849672
		(s7,s6) : 0.275279345387
		(s7,h7) : 0.00650537825229
		(s8,s5) : 0.0544259652726
		(s8,s10) : 0.123424613679
		(s8,h8) : 0.015004190162
		(s9,s3) : 0.0547616718068
		(s9,s12) : 0.232734977697
		(s9,h9) : 0.00229123863011
		(s10,s4) : 0.0149994102767
		(s10,s8) : 0.0718812908335
		(s10,s11) : 0.0984884773376
		(s10,h10) : 0.00667311800829
		(s11,s4) : 0.102953556534
		(s11,s10) : 0.0301835806299
		(s11,h11) : 0.019776511123
		(s12,s2) : 0.0584368735731
		(s12,s9) : 0.0386271239436
		(s12,h12) : 0.0598835580324
		(h1,s1) : 0.00416896791356
		(h2,s2) : 0.00127897274182
		(h3,s3) : 0.000266284220467
		(h4,s4) : 0.00271753040325
		(h5,s5) : 0.0648532358746
		(h6,s6) : 0.0351950967504
		(h7,s7) : 0.00942538307157
		(h8,s8) : 0.00167231258214
		(h9,s9) : 0.00505110418519
		(h10,s10) : 0.00509062673346
		(h11,s11) : 0.0122782006936
		(h12,s12) : 0.0087820337748
semimcfksp	13	
		(s1,s2) : 0.0424261975165
		(s1,h1) : 0.00571323363073
		(s2,s1) : 0.0571323363073
		(s2,s5) : 0.0672961291447
		(s2,s6) : 0.116974353256
		(s2,s12) : 0.38303117183
		(s2,h2) : 0.00351748464562
		(s3,s6) : 0.0274035886996
		(s3,s9) : 0.224844084609
		(s3,h3) : 0.0183993958124
		(s4,s7) : 0.0640373728326
		(s4,s10) : 0.00758160480934
		(s4,s11) : 0.115798772181
		(s4,h4) : 0.00475226148682
		(s5,s2) : 0.383031171831
		(s5,s7) : 0.270536921462
		(s5,s8) : 0.276035573919
		(s5,h5) : 0.00156298297061
		(s6,s2) : 0.151168980714
		(s6,s3) : 0.38303117183
		(s6,s7) : 0.180056643526
		(s6,h6) : 0.00776356323384
		(s7,s4) : 0.146144034958
		(s7,s5) : 0.0955879553497
		(s7,s6) : 0.289231345339
		(s7,h7) : 0.00787845863339
		(s8,s5) : 0.122296079112
		(s8,s10) : 0.142365332704
		(s8,h8) : 0.0153949308477
		(s9,s3) : 0.0505015275024
		(s9,s12) : 0.239904687559
		(s9,h9) : 0.00181776829346
		(s10,s4) : 0.0319639471908
		(s10,s8) : 0.125586771111
		(s10,s11) : 0.0921175279101
		(s10,h10) : 0.00530328588834
		(s11,s4) : 0.0291983159649
		(s11,s10) : 0.100419460552
		(s11,h11) : 0.0202934168718
		(s12,s2) : 0.0649818531336
